file_name,tool_type,peak_freq,peak_mag,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_spread,spectral_skewness,spectral_kurtosis,rms_energy,zero_crossing_rate,peak_to_peak,energy,duration,start_time,end_time,extract_date
20260718_163528.wav,xanh,950.9803922,1,2226.540556,1857.71055,4514.705882,1857.71055,0.994679818,0.036913062,0.08997637,0.182291667,1.901702881,26.42451859,0.204,3.3245,3.5285,
20260718_163528.wav,xanh,950.9803922,1,2226.872257,1871.195283,4534.313725,1871.195283,1.025380689,0.093547011,0.077403784,0.184436275,1.966430664,19.55575371,0.204,4.8774375,5.0814375,
20260718_163528.wav,xanh,901.9607843,1,2185.513788,1852.616118,4397.058824,1852.616118,1.048580224,0.229696155,0.063376293,0.172181373,1.792694092,13.1100359,0.204,6.432125,6.636125,
20260718_165516.wav,xanh,0,1,2241.964088,1919.508875,4465.686275,1919.508875,1.065677784,0.268242318,0.104778372,0.169730392,1.969604492,35.83384705,0.204,0.21,0.414,
20260718_165516.wav,xanh,946.0784314,1,3010.516597,2337.385159,6058.823529,2337.385159,0.622676562,-0.920260074,0.129191354,0.200367647,1.93170166,54.47748947,0.204,1.734875,1.938875,
20260718_165516.wav,xanh,946.0784314,1,2918.357253,2282.04642,5774.509804,2282.04642,0.622256607,-0.861488117,0.12705864,0.174019608,1.973754883,52.69368744,0.204,3.286125,3.490125,
20260718_165516.wav,xanh,887.254902,1,2820.743098,2250.127206,5632.352941,2250.127206,0.708506406,-0.690046278,0.109091058,0.190257353,1.906433105,38.84440231,0.204,4.8386875,5.0426875,
20260718_165516.wav,xanh,0,1,1990.718772,1891.507188,4303.921569,1891.507188,1.25440943,0.635735869,0.08582595,0.131740196,1.88961792,24.0429287,0.204,6.4119375,6.6159375,
20260718_165528.wav,xanh,4.901960784,1,3318.675089,2233.92786,6093.137255,2233.92786,0.294013404,-1.181093493,0.207178593,0.136948529,1.990478516,140.1005707,0.204,0.1475,0.3515,
20260718_165528.wav,xanh,0,1,1633.914147,1769.941552,3495.098039,1769.941552,1.49792201,1.578001858,0.021932106,0.056066176,0.161499023,1.570040464,0.204,0.2475625,0.4515625,
20260718_165528.wav,xanh,0,1,2101.986129,1870.05907,4328.431373,1870.05907,1.160630727,0.470372552,0.067016348,0.161458333,1.973083496,14.65924931,0.204,1.7608125,1.9648125,
20260718_165528.wav,xanh,946.0784314,1,2044.435397,1829.801475,4132.352941,1829.801475,1.267102092,0.804191497,0.064072922,0.153186275,1.905700684,13.39982891,0.204,3.31225,3.51625,
20260718_165528.wav,xanh,0,1,2029.952958,1858.710253,4254.901961,1858.710253,1.242495282,0.689328696,0.099071242,0.142769608,1.966217041,32.03652191,0.204,4.8613125,5.0653125,
20260718_165542.wav,xanh,946.0784314,1,2102.397434,1917.842325,4446.078431,1917.842325,1.191918619,0.503437749,0.095849827,0.157781863,1.922119141,29.98698807,0.204,0.2224375,0.4264375,
20260718_165542.wav,xanh,1044.117647,1,2834.129785,2188.909965,5470.588235,2188.909965,0.725154529,-0.616211502,0.137825385,0.185661765,1.974456787,62.00241089,0.204,1.7503125,1.9543125,
20260718_165542.wav,xanh,0,1,2080.50026,1900.225625,4323.529412,1900.225625,1.197230445,0.566003917,0.120914757,0.140931373,1.960540771,47.72091293,0.204,3.319375,3.523375,
20260718_165542.wav,xanh,946.0784314,1,1938.38989,1795.182547,3995.098039,1795.182547,1.381196007,1.147820054,0.096148483,0.136642157,1.982574463,30.17414665,0.204,4.8765625,5.0805625,
20260718_165542.wav,xanh,0,1,1964.552284,1818.626521,4049.019608,1818.626521,1.338056061,1.019106651,0.088227086,0.147671569,1.926544189,25.40703583,0.204,6.429,6.633,
20260718_165554.wav,xanh,0,1,3414.843834,2258.005983,6240.196078,2258.005983,0.308202732,-1.125979517,0.225425899,0.195772059,1.994262695,165.8661499,0.204,0.14325,0.34725,
20260718_165554.wav,xanh,0,1,1875.863317,1850.048191,4049.019608,1850.048191,1.273641592,0.830326443,0.016726259,0.116421569,0.191314697,0.913161874,0.204,0.24475,0.44875,
20260718_165554.wav,xanh,946.0784314,1,2981.93259,2336.611277,6348.039216,2336.611277,0.6341584,-0.922612895,0.122696951,0.194240196,1.950836182,49.13802338,0.204,1.7339375,1.9379375,
20260718_165554.wav,xanh,946.0784314,1,2047.754922,1831.620488,4230.392157,1831.620488,1.242131654,0.713194887,0.083653092,0.148284314,1.812255859,22.84095001,0.204,3.310125,3.514125,
20260718_165554.wav,xanh,946.0784314,1,2040.688993,1853.647148,4191.176471,1853.647148,1.301765407,0.86486146,0.093131371,0.158088235,1.999481201,28.31015015,0.204,4.859375,5.063375,
20260718_165609.wav,xanh,0,1,2242.27603,1927.803166,4426.470588,1927.803166,1.026944425,0.235665281,0.162728399,0.136948529,1.987823486,86.43244934,0.204,0.2046875,0.4086875,
20260718_165609.wav,xanh,0,1,2170.664419,1870.248661,4240.196078,1870.248661,1.067727429,0.4070261,0.089439958,0.143688725,1.892791748,26.11038971,0.204,1.7713125,1.9753125,
20260718_165609.wav,xanh,4.901960784,1,2305.557557,1909.083308,4607.843137,1909.083308,1.007612129,0.169567803,0.132604882,0.155330882,1.977020264,57.39435196,0.204,3.3126875,3.5166875,
20260718_165609.wav,xanh,637.254902,1,2295.880281,1831.939775,4357.843137,1831.939775,1.037786351,0.363573898,0.103513956,0.175245098,1.838287354,34.97421265,0.204,4.86,5.064,
20260718_165609.wav,xanh,946.0784314,1,2165.055079,1877.54245,4470.588235,1877.54245,1.081477753,0.251516014,0.073376209,0.15502451,1.908325195,17.57359886,0.204,6.4145625,6.6185625,
20260718_165625.wav,xanh,4.901960784,1,3493.721816,2470.667012,6843.137255,2470.667012,0.3354625,-1.278707643,0.257494479,0.173406863,1.985351563,216.4143372,0.204,0.141875,0.345875,
20260718_165625.wav,xanh,0,1,1747.015097,1832.568902,3867.647059,1832.568902,1.393193364,1.156247061,0.020361396,0.074754902,0.213287354,1.353210211,0.204,0.2503125,0.4543125,
20260718_165625.wav,xanh,941.1764706,1,2125.785855,1907.420519,4465.686275,1907.420519,1.155620884,0.374763334,0.092568517,0.169117647,1.926879883,27.96898842,0.204,1.7569375,1.9609375,
20260718_165625.wav,xanh,0,1,2180.865911,1948.103956,4553.921569,1948.103956,1.071006179,0.15205655,0.08585187,0.149203431,1.955627441,24.05745316,0.204,3.309625,3.513625,
20260718_165625.wav,xanh,0,1,1997.197268,1861.599765,4279.411765,1861.599765,1.255501362,0.681661173,0.095040828,0.143995098,1.975799561,29.48292542,0.204,4.8604375,5.0644375,
20260718_165641.wav,xanh,0,1,2060.095019,1933.36211,4416.666667,1933.36211,1.084240313,0.211894694,0.081244372,0.140012255,1.989379883,21.54451561,0.204,0.2114375,0.4154375,
20260718_165641.wav,xanh,946.0784314,1,2309.336694,1949.478317,4598.039216,1949.478317,0.998434648,0.050956626,0.131328225,0.183517157,1.985168457,56.29453659,0.204,1.74975,1.95375,
20260718_165641.wav,xanh,4.901960784,1,2239.745345,1951.424687,4485.294118,1951.424687,0.959777611,-0.007226176,0.099252753,0.150735294,1.949584961,32.1540184,0.204,3.31275,3.51675,
